"year","assimilated_weight","ingested_weight","Weight","Length","Energy","JulianDay","location"
141,0.116492696460931,0.123681756595484,0.373025128178049,4.40364335146233,1.86512564089025,157,3
141,0.120660508645518,0.127870714308266,0.389482007890452,4.46163201834022,1.94741003945226,158,3
141,0.124703467150001,0.132093213742863,0.406383964697968,4.5194376944858,2.03191982348984,159,3
141,0.128767965053173,0.13636903620486,0.423833308526403,4.57738338414313,2.11916654263202,160,3
141,0.132829374549703,0.140698596082916,0.441854634881959,4.63550857685137,2.2092731744098,161,3
141,0.136998115929673,0.145085525336767,0.460488413867183,4.69389681390653,2.30244206933592,162,3
141,0.141028316711985,0.149517905563222,0.479706759709953,4.75241641147292,2.39853379854976,163,3
141,0.145414460711485,0.154015958029022,0.49962881357984,4.81137856148625,2.4981440678992,164,3
141,0.149812238603111,0.158535415878389,0.520076005723659,4.87021481033526,2.6003800286183,165,3
141,0.154195040823201,0.163073054838139,0.54105345035247,4.9289244740659,2.70526725176235,166,3
141,0.158126117395714,0.167628716505475,0.562581226726551,4.98754734857082,2.81290613363276,167,3
141,0.162276634977693,0.172257009180527,0.584958121777425,5.04684800576798,2.92479060888712,168,3
141,0.166566076726822,0.176931854201202,0.608090320103689,5.10651086453194,3.04045160051844,169,3
141,0.171251665806264,0.181636052466841,0.631921525466568,5.16634458097948,3.15960762733284,170,3
141,0.17575996372016,0.186323012955474,0.656229760900089,5.22577703555202,3.28114880450044,171,3
141,0.180359397214984,0.191006488513357,0.681106167455579,5.28503064091963,3.4055308372779,172,3
141,0.185221212938831,0.195671567262295,0.706486862500837,5.34395068969959,3.53243431250418,173,3
141,0.190444772397962,0.200282592864567,0.732180555662513,5.40211325392587,3.66090277831256,174,3
141,0.194963422075346,0.204785911972681,0.757870497030393,5.45886195584601,3.78935248515196,175,3
141,0.200083288179465,0.209249044734365,0.783946837840206,5.51510919484686,3.91973418920103,176,3
141,0.204977524639903,0.213588589845766,0.809898475678524,5.56980725764035,4.04949237839262,177,3
141,0.208654037512708,0.217811872656779,0.835744111665171,5.62308089647013,4.17872055832586,178,3
141,0.212898075254729,0.222062135291286,0.862387390130971,5.67680992898348,4.31193695065485,179,3
141,0.216905967097815,0.226265159344704,0.889370745197065,5.73005819663517,4.44685372598532,180,3
141,0.221090896802273,0.230442547017612,0.91684393524001,5.78312852200037,4.58421967620005,181,3
141,0.225296105931081,0.234566449790621,0.944626751502452,5.83568146770922,4.72313375751226,182,3
141,0.229838680435111,0.238625940510405,0.972641977886644,5.88759424448357,4.86320988943322,183,3
141,0.233755186312458,0.242568838024351,1.00050622263795,5.93820354089792,5.00253111318974,184,3
141,0.237960647383504,0.246459040683532,1.02866230640791,5.98835466101201,5.14331153203955,185,3
141,0.242497337720418,0.2502516402144,1.0567696237239,6.03747352534003,5.28384811861948,186,3
141,0.246172001899076,0.253888684267651,1.08435749513053,6.08480695321838,5.42178747565263,187,3
141,0.250065377426572,0.257464238397056,1.11211598547202,6.13159341420021,5.56057992736008,188,3
141,0.254014340739956,0.260939889301112,1.13972878067246,6.1773336026769,5.6986439033623,189,3
141,0.257262949053455,0.264293962619419,1.16699062388593,6.22174087932764,5.83495311942963,190,3
141,0.260545878620692,0.267606747119617,1.19453596753374,6.26588156372354,5.97267983766872,191,3
141,0.263428160853087,0.270866936364487,1.22226959498932,6.30961296684034,6.11134797494663,192,3
141,0.26707761981952,0.2741201004896,1.25058307371127,6.35355099029578,6.25291536855637,193,3
141,0.270108106716272,0.277262603224261,1.2785747016999,6.39631318220838,6.39287350849948,194,3
141,0.272970117895097,0.280362252020154,1.30682244160191,6.4388101793343,6.53411220800957,195,3
141,0.262154852239294,0.269187479681203,1.33546696509012,6.48125526786526,6.67733482545058,196,3
141,0.264499177825778,0.271788285654202,1.36166630030954,6.51952502897296,6.80833150154772,197,3
141,0.266406650916918,0.274376025152463,1.38825250487341,6.55783881127669,6.94126252436704,198,3
141,0.268645766536201,0.277040421894573,1.41573490828935,6.59691029558691,7.07867454144675,199,3
141,0.269586329249697,0.279659896037084,1.44379675271451,6.63626385806346,7.21898376357256,200,3
